sessao,perfil,rodada,palpite,resultado,acertos_anunciados,premio_disputado_centavos
QA-SIM-047,Curioso,25,"15 19 8","9 19 6",2,0
QA-SIM-047,Curioso,26,"16 12 12","9 19 6",2,0
QA-SIM-047,Curioso,27,"18 11 4","9 19 6",2,0
QA-SIM-047,Curioso,28,"0 0 10","9 19 6",2,0
QA-SIM-047,Curioso,29,"6 3 6","9 19 6",2,0
QA-SIM-047,Curioso,30,"4 9 12","9 19 6",2,0
QA-SIM-047,Curioso,31,"11 15 17","9 19 6",2,0
QA-SIM-047,Curioso,32,"8 12 7","9 19 6",2,0
QA-SIM-047,Curioso,33,"3 5 6","9 19 6",2,0
QA-SIM-047,Curioso,34,"5 7 6","9 19 6",2,0
QA-SIM-047,Curioso,35,"9 13 9","9 19 6",2,0
QA-SIM-048,Casual,0,"5 6 18","5 6 18",3,500
QA-SIM-048,Casual,1,"6 0 8","10 0 8",2,5000000
QA-SIM-048,Casual,2,"0 3 17","10 0 8",2,5000000
QA-SIM-048,Casual,3,"12 16 18","10 0 8",2,5000000
QA-SIM-048,Casual,4,"12 3 0","10 0 8",2,5000000
QA-SIM-048,Casual,5,"1 7 6","10 0 8",2,5000000
QA-SIM-048,Casual,6,"16 15 14","10 0 8",2,5000000
QA-SIM-048,Casual,7,"2 0 4","10 0 8",2,5000000
QA-SIM-048,Casual,8,"14 16 19","10 0 8",2,5000000
QA-SIM-048,Casual,9,"1 11 14","10 0 8",2,5000000
QA-SIM-048,Casual,10,"19 10 10","10 0 8",2,5000000
QA-SIM-048,Casual,11,"12 9 12","10 0 8",2,5000000
QA-SIM-048,Casual,12,"6 17 5","10 0 8",2,5000000
QA-SIM-048,Casual,13,"3 4 8","10 0 8",2,5000000
QA-SIM-048,Casual,14,"4 9 0","10 0 8",2,5000000
QA-SIM-048,Casual,15,"11 13 5","10 0 8",2,5000000
QA-SIM-048,Casual,16,"6 1 5","10 0 8",2,5000000
QA-SIM-048,Casual,17,"11 6 16","10 0 8",2,5000000
QA-SIM-048,Casual,18,"2 13 14","10 0 8",2,5000000
QA-SIM-048,Casual,19,"3 8 1","10 0 8",2,5000000
QA-SIM-048,Casual,20,"1 7 6","10 0 8",2,5000000
QA-SIM-048,Casual,21,"10 5 15","10 0 8",2,5000000
QA-SIM-048,Casual,22,"11 8 13","10 0 8",2,5000000
QA-SIM-048,Casual,23,"10 3 7","10 0 8",2,5000000
QA-SIM-048,Casual,24,"3 1 0","10 0 8",2,5000000
QA-SIM-048,Casual,25,"13 11 7","10 0 8",2,5000000
QA-SIM-048,Casual,26,"19 15 1","10 0 8",2,5000000
QA-SIM-048,Casual,27,"2 12 15","10 0 8",2,5000000
QA-SIM-048,Casual,28,"14 19 1","10 0 8",2,5000000
QA-SIM-048,Casual,29,"0 7 14","10 0 8",2,5000000
QA-SIM-048,Casual,30,"3 4 16","10 0 8",2,5000000
QA-SIM-048,Casual,31,"19 7 8","10 0 8",2,5000000
QA-SIM-048,Casual,32,"6 11 2","10 0 8",2,5000000
QA-SIM-048,Casual,33,"18 9 13","10 0 8",2,5000000
QA-SIM-048,Casual,34,"12 9 10","10 0 8",2,5000000
QA-SIM-048,Casual,35,"16 9 13","10 0 8",2,5000000
QA-SIM-049,Regular,0,"8 5 9","8 5 9",3,200
QA-SIM-049,Regular,1,"10 9 6","10 9 4",2,100000
QA-SIM-049,Regular,2,"10 15 19","10 9 4",2,100000
QA-SIM-049,Regular,3,"3 1 13","10 9 4",2,100000
QA-SIM-049,Regular,4,"1 13 14","10 9 4",2,100000
QA-SIM-049,Regular,5,"5 19 2","10 9 4",2,100000
QA-SIM-049,Regular,6,"6 4 15","10 9 4",2,100000
QA-SIM-049,Regular,7,"15 12 6","10 9 4",2,100000
QA-SIM-049,Regular,8,"4 9 13","10 9 4",2,100000
QA-SIM-049,Regular,9,"1 4 16","10 9 4",2,100000
QA-SIM-049,Regular,10,"13 9 3","10 9 4",2,100000
QA-SIM-049,Regular,11,"13 16 8","10 9 4",2,100000
QA-SIM-049,Regular,12,"10 8 2","10 9 4",2,100000
QA-SIM-049,Regular,13,"13 12 6","10 9 4",2,100000
QA-SIM-049,Regular,14,"1 2 2","10 9 4",2,100000
QA-SIM-049,Regular,15,"15 16 13","10 9 4",2,100000
QA-SIM-049,Regular,16,"3 8 7","10 9 4",2,100000
QA-SIM-049,Regular,17,"6 8 13","10 9 4",2,100000
QA-SIM-049,Regular,18,"19 2 6","10 9 4",2,100000
QA-SIM-049,Regular,19,"18 14 9","10 9 4",2,100000
QA-SIM-049,Regular,20,"11 13 14","10 9 4",2,100000
QA-SIM-049,Regular,21,"17 5 0","10 9 4",2,100000
QA-SIM-049,Regular,22,"5 19 8","10 9 4",2,100000
QA-SIM-049,Regular,23,"8 11 18","10 9 4",2,100000
QA-SIM-049,Regular,24,"19 1 12","10 9 4",2,100000
QA-SIM-049,Regular,25,"19 19 9","10 9 4",2,100000
QA-SIM-049,Regular,26,"3 13 2","10 9 4",2,100000
QA-SIM-049,Regular,27,"17 19 13","10 9 4",2,100000
QA-SIM-049,Regular,28,"17 14 6","10 9 4",2,100000
QA-SIM-049,Regular,29,"6 5 5","10 9 4",2,100000
QA-SIM-049,Regular,30,"11 19 11","10 9 4",2,100000
QA-SIM-049,Regular,31,"0 5 13","10 9 4",2,100000
QA-SIM-049,Regular,32,"1 2 5","10 9 4",2,100000
QA-SIM-049,Regular,33,"14 10 10","10 9 4",2,100000
QA-SIM-049,Regular,34,"14 4 13","10 9 4",2,100000
QA-SIM-049,Regular,35,"15 13 0","10 9 4",2,100000
QA-SIM-050,Whale,0,"0 13 19","0 13 19",3,60
QA-SIM-050,Whale,1,"9 15 4","9 15 13",2,5000000
QA-SIM-050,Whale,2,"15 4 16","9 15 13",2,5000000
QA-SIM-050,Whale,3,"10 3 3","9 15 13",2,5000000
QA-SIM-050,Whale,4,"11 11 2","9 15 13",2,5000000
QA-SIM-050,Whale,5,"18 2 16","9 15 13",2,5000000
QA-SIM-050,Whale,6,"4 1 1","9 15 13",2,5000000
QA-SIM-050,Whale,7,"1 16 7","9 15 13",2,5000000
QA-SIM-050,Whale,8,"13 12 0","9 15 13",2,5000000
QA-SIM-050,Whale,9,"15 0 19","9 15 13",2,5000000
QA-SIM-050,Whale,10,"17 9 4","9 15 13",2,5000000
QA-SIM-050,Whale,11,"10 0 0","9 15 13",2,5000000
QA-SIM-050,Whale,12,"13 8 3","9 15 13",2,5000000
QA-SIM-050,Whale,13,"14 8 7","9 15 13",2,5000000
QA-SIM-050,Whale,14,"12 18 5","9 15 13",2,5000000
QA-SIM-050,Whale,15,"9 7 15","9 15 13",2,5000000
QA-SIM-050,Whale,16,"15 18 7","9 15 13",2,5000000
QA-SIM-050,Whale,17,"3 11 9","9 15 13",2,5000000
QA-SIM-050,Whale,18,"17 4 4","9 15 13",2,5000000
QA-SIM-050,Whale,19,"3 14 12","9 15 13",2,5000000
QA-SIM-050,Whale,20,"6 7 14","9 15 13",2,5000000
QA-SIM-050,Whale,21,"16 14 18","9 15 13",2,5000000
QA-SIM-050,Whale,22,"17 15 18","9 15 13",2,5000000
QA-SIM-050,Whale,23,"13 18 2","9 15 13",2,5000000
QA-SIM-050,Whale,24,"6 3 4","9 15 13",2,5000000
QA-SIM-050,Whale,25,"3 0 5","9 15 13",2,5000000
QA-SIM-050,Whale,26,"12 4 10","9 15 13",2,5000000
QA-SIM-050,Whale,27,"19 1 16","9 15 13",2,5000000
QA-SIM-050,Whale,28,"9 5 5","9 15 13",2,5000000
QA-SIM-050,Whale,29,"7 13 7","9 15 13",2,5000000
QA-SIM-050,Whale,30,"4 12 16","9 15 13",2,5000000
QA-SIM-050,Whale,31,"1 19 5","9 15 13",2,5000000
QA-SIM-050,Whale,32,"12 18 8","9 15 13",2,5000000
QA-SIM-050,Whale,33,"11 4 18","9 15 13",2,5000000
QA-SIM-050,Whale,34,"11 10 19","9 15 13",2,5000000
QA-SIM-050,Whale,35,"11 2 11","9 15 13",2,5000000
QA-SIM-051,Curioso,0,"12 8 19","12 8 19",3,200
QA-SIM-051,Curioso,1,"5 8 3","5 17 3",2,0
QA-SIM-051,Curioso,2,"4 7 7","5 17 3",2,0
QA-SIM-051,Curioso,3,"10 1 2","5 17 3",2,0
QA-SIM-051,Curioso,4,"2 4 13","5 17 3",2,0
QA-SIM-051,Curioso,5,"18 1 14","5 17 3",2,0
QA-SIM-051,Curioso,6,"10 18 7","5 17 3",2,0
QA-SIM-051,Curioso,7,"0 3 4","5 17 3",2,0
QA-SIM-051,Curioso,8,"5 10 15","5 17 3",2,0
QA-SIM-051,Curioso,9,"13 7 4","5 17 3",2,0
QA-SIM-051,Curioso,10,"3 2 17","5 17 3",2,0
QA-SIM-051,Curioso,11,"19 14 1","5 17 3",2,0
QA-SIM-051,Curioso,12,"4 16 16","5 17 3",2,0
QA-SIM-051,Curioso,13,"5 12 8","5 17 3",2,0
QA-SIM-051,Curioso,14,"15 1 19","5 17 3",2,0
QA-SIM-051,Curioso,15,"10 2 11","5 17 3",2,0
QA-SIM-051,Curioso,16,"3 4 6","5 17 3",2,0
QA-SIM-051,Curioso,17,"18 0 7","5 17 3",2,0
QA-SIM-051,Curioso,18,"3 8 18","5 17 3",2,0
QA-SIM-051,Curioso,19,"0 8 15","5 17 3",2,0
QA-SIM-051,Curioso,20,"18 18 14","5 17 3",2,0
QA-SIM-051,Curioso,21,"0 13 3","5 17 3",2,0
QA-SIM-051,Curioso,22,"12 18 3","5 17 3",2,0
QA-SIM-051,Curioso,23,"10 19 6","5 17 3",2,0
QA-SIM-051,Curioso,24,"5 8 7","5 17 3",2,0
QA-SIM-051,Curioso,25,"6 15 7","5 17 3",2,0
QA-SIM-051,Curioso,26,"0 17 7","5 17 3",2,0
QA-SIM-051,Curioso,27,"0 14 6","5 17 3",2,0
QA-SIM-051,Curioso,28,"19 16 18","5 17 3",2,0
QA-SIM-051,Curioso,29,"1 11 7","5 17 3",2,0
QA-SIM-051,Curioso,30,"4 10 5","5 17 3",2,0
QA-SIM-051,Curioso,31,"5 5 14","5 17 3",2,0
QA-SIM-051,Curioso,32,"0 10 15","5 17 3",2,0
QA-SIM-051,Curioso,33,"5 3 9","5 17 3",2,0
QA-SIM-051,Curioso,34,"19 16 0","5 17 3",2,0
QA-SIM-051,Curioso,35,"8 0 16","5 17 3",2,0
QA-SIM-052,Casual,0,"17 5 7","17 5 7",3,60
QA-SIM-052,Casual,1,"15 15 5","15 4 5",2,200
QA-SIM-052,Casual,2,"18 7 17","15 4 5",2,200
QA-SIM-052,Casual,3,"10 2 15","15 4 5",2,200
QA-SIM-052,Casual,4,"12 15 7","15 4 5",2,200
QA-SIM-052,Casual,5,"13 4 6","15 4 5",2,200
QA-SIM-052,Casual,6,"3 0 6","15 4 5",2,200
QA-SIM-052,Casual,7,"5 3 15","15 4 5",2,200
QA-SIM-052,Casual,8,"8 18 3","15 4 5",2,200
QA-SIM-052,Casual,9,"0 4 19","15 4 5",2,200
QA-SIM-052,Casual,10,"6 11 18","15 4 5",2,200
QA-SIM-052,Casual,11,"6 18 17","15 4 5",2,200
QA-SIM-052,Casual,12,"15 12 6","15 4 5",2,200
QA-SIM-052,Casual,13,"10 5 3","15 4 5",2,200
QA-SIM-052,Casual,14,"1 13 8","15 4 5",2,200
QA-SIM-052,Casual,15,"4 0 4","15 4 5",2,200
QA-SIM-052,Casual,16,"14 3 0","15 4 5",2,200
QA-SIM-052,Casual,17,"10 17 10","15 4 5",2,200
QA-SIM-052,Casual,18,"17 8 8","15 4 5",2,200
QA-SIM-052,Casual,19,"15 15 14","15 4 5",2,200
QA-SIM-052,Casual,20,"7 5 11","15 4 5",2,200
QA-SIM-052,Casual,21,"19 3 13","15 4 5",2,200
QA-SIM-052,Casual,22,"7 10 15","15 4 5",2,200
QA-SIM-052,Casual,23,"18 6 16","15 4 5",2,200
QA-SIM-052,Casual,24,"15 6 1","15 4 5",2,200
QA-SIM-052,Casual,25,"8 4 1","15 4 5",2,200
QA-SIM-052,Casual,26,"1 3 5","15 4 5",2,200
QA-SIM-052,Casual,27,"18 7 18","15 4 5",2,200
QA-SIM-052,Casual,28,"2 10 14","15 4 5",2,200
QA-SIM-052,Casual,29,"12 10 1","15 4 5",2,200
QA-SIM-052,Casual,30,"4 12 5","15 4 5",2,200
QA-SIM-052,Casual,31,"15 6 6","15 4 5",2,200
QA-SIM-052,Casual,32,"6 3 17","15 4 5",2,200
QA-SIM-052,Casual,33,"11 8 3","15 4 5",2,200
QA-SIM-052,Casual,34,"10 7 1","15 4 5",2,200
QA-SIM-052,Casual,35,"17 7 13","15 4 5",2,200
QA-SIM-053,Regular,0,"1 16 5","1 16 5",3,500
QA-SIM-053,Regular,1,"5 12 11","5 12 14",2,0
QA-SIM-053,Regular,2,"15 11 17","5 12 14",2,0
QA-SIM-053,Regular,3,"13 4 11","5 12 14",2,0
QA-SIM-053,Regular,4,"6 15 7","5 12 14",2,0
QA-SIM-053,Regular,5,"15 8 17","5 12 14",2,0
QA-SIM-053,Regular,6,"2 7 11","5 12 14",2,0
QA-SIM-053,Regular,7,"18 4 14","5 12 14",2,0
QA-SIM-053,Regular,8,"17 3 19","5 12 14",2,0
QA-SIM-053,Regular,9,"9 8 10","5 12 14",2,0
QA-SIM-053,Regular,10,"18 19 14","5 12 14",2,0
QA-SIM-053,Regular,11,"1 17 1","5 12 14",2,0
QA-SIM-053,Regular,12,"0 9 0","5 12 14",2,0
QA-SIM-053,Regular,13,"12 13 17","5 12 14",2,0
QA-SIM-053,Regular,14,"7 15 17","5 12 14",2,0
QA-SIM-053,Regular,15,"10 15 16","5 12 14",2,0
QA-SIM-053,Regular,16,"13 6 2","5 12 14",2,0
QA-SIM-053,Regular,17,"13 1 2","5 12 14",2,0
QA-SIM-053,Regular,18,"19 9 12","5 12 14",2,0
QA-SIM-053,Regular,19,"0 17 0","5 12 14",2,0
QA-SIM-053,Regular,20,"10 13 15","5 12 14",2,0
QA-SIM-053,Regular,21,"7 6 0","5 12 14",2,0
QA-SIM-053,Regular,22,"17 6 17","5 12 14",2,0
QA-SIM-053,Regular,23,"16 17 14","5 12 14",2,0
QA-SIM-053,Regular,24,"8 8 12","5 12 14",2,0
QA-SIM-053,Regular,25,"13 0 17","5 12 14",2,0
QA-SIM-053,Regular,26,"8 16 4","5 12 14",2,0
QA-SIM-053,Regular,27,"15 16 11","5 12 14",2,0
QA-SIM-053,Regular,28,"8 13 15","5 12 14",2,0
QA-SIM-053,Regular,29,"6 17 16","5 12 14",2,0
QA-SIM-053,Regular,30,"11 8 19","5 12 14",2,0
QA-SIM-053,Regular,31,"12 7 2","5 12 14",2,0
QA-SIM-053,Regular,32,"8 13 13","5 12 14",2,0
QA-SIM-053,Regular,33,"1 16 3","5 12 14",2,0
QA-SIM-053,Regular,34,"5 17 2","5 12 14",2,0
QA-SIM-053,Regular,35,"15 13 2","5 12 14",2,0
QA-SIM-054,Whale,0,"9 7 2","9 7 2",3,60
QA-SIM-054,Whale,1,"6 3 17","5 11 9",0,0
QA-SIM-054,Whale,2,"2 15 5","2 11 5",2,1000000
QA-SIM-054,Whale,3,"0 4 15","2 11 5",2,1000000
QA-SIM-054,Whale,4,"2 7 19","2 11 5",2,1000000
QA-SIM-054,Whale,5,"9 5 5","2 11 5",2,1000000
QA-SIM-054,Whale,6,"14 19 17","2 11 5",2,1000000
QA-SIM-054,Whale,7,"11 4 15","2 11 5",2,1000000
QA-SIM-054,Whale,8,"11 16 17","2 11 5",2,1000000
QA-SIM-054,Whale,9,"4 5 11","2 11 5",2,1000000
QA-SIM-054,Whale,10,"17 8 9","2 11 5",2,1000000
QA-SIM-054,Whale,11,"15 0 6","2 11 5",2,1000000
QA-SIM-054,Whale,12,"0 15 14","2 11 5",2,1000000
QA-SIM-054,Whale,13,"8 2 17","2 11 5",2,1000000
QA-SIM-054,Whale,14,"4 8 12","2 11 5",2,1000000
QA-SIM-054,Whale,15,"2 16 16","2 11 5",2,1000000
QA-SIM-054,Whale,16,"5 17 2","2 11 5",2,1000000
QA-SIM-054,Whale,17,"14 0 16","2 11 5",2,1000000
QA-SIM-054,Whale,18,"7 17 8","2 11 5",2,1000000
QA-SIM-054,Whale,19,"5 17 18","2 11 5",2,1000000
QA-SIM-054,Whale,20,"11 12 14","2 11 5",2,1000000
QA-SIM-054,Whale,21,"5 12 15","2 11 5",2,1000000
QA-SIM-054,Whale,22,"17 3 19","2 11 5",2,1000000
QA-SIM-054,Whale,23,"15 2 6","2 11 5",2,1000000
QA-SIM-054,Whale,24,"0 0 9","2 11 5",2,1000000
QA-SIM-054,Whale,25,"7 0 16","2 11 5",2,1000000
QA-SIM-054,Whale,26,"9 1 7","2 11 5",2,1000000
QA-SIM-054,Whale,27,"14 14 3","2 11 5",2,1000000
QA-SIM-054,Whale,28,"2 3 12","2 11 5",2,1000000
QA-SIM-054,Whale,29,"2 11 17","2 11 5",2,1000000
QA-SIM-054,Whale,30,"0 0 6","2 11 5",2,1000000
QA-SIM-054,Whale,31,"13 5 6","2 11 5",2,1000000
QA-SIM-054,Whale,32,"17 2 10","2 11 5",2,1000000
QA-SIM-054,Whale,33,"4 3 14","2 11 5",2,1000000
QA-SIM-054,Whale,34,"7 13 3","2 11 5",2,1000000
QA-SIM-054,Whale,35,"15 18 10","2 11 5",2,1000000
QA-SIM-055,Curioso,0,"15 9 11","15 9 11",3,60
QA-SIM-055,Curioso,1,"15 12 8","15 12 19",2,0
QA-SIM-055,Curioso,2,"17 7 17","15 12 19",2,0
QA-SIM-055,Curioso,3,"6 15 10","15 12 19",2,0
QA-SIM-055,Curioso,4,"12 12 14","15 12 19",2,0
QA-SIM-055,Curioso,5,"8 6 6","15 12 19",2,0
QA-SIM-055,Curioso,6,"2 17 4","15 12 19",2,0
QA-SIM-055,Curioso,7,"11 8 5","15 12 19",2,0
QA-SIM-055,Curioso,8,"14 7 16","15 12 19",2,0
QA-SIM-055,Curioso,9,"6 18 16","15 12 19",2,0
QA-SIM-055,Curioso,10,"14 2 6","15 12 19",2,0
QA-SIM-055,Curioso,11,"13 0 13","15 12 19",2,0
QA-SIM-055,Curioso,12,"15 7 7","15 12 19",2,0
QA-SIM-055,Curioso,13,"10 5 15","15 12 19",2,0
QA-SIM-055,Curioso,14,"16 5 16","15 12 19",2,0
QA-SIM-055,Curioso,15,"8 10 17","15 12 19",2,0
QA-SIM-055,Curioso,16,"14 8 14","15 12 19",2,0
QA-SIM-055,Curioso,17,"6 2 17","15 12 19",2,0
QA-SIM-055,Curioso,18,"16 10 18","15 12 19",2,0
QA-SIM-055,Curioso,19,"8 6 1","15 12 19",2,0
QA-SIM-055,Curioso,20,"6 7 11","15 12 19",2,0
QA-SIM-055,Curioso,21,"0 17 4","15 12 19",2,0
QA-SIM-055,Curioso,22,"8 5 3","15 12 19",2,0
QA-SIM-055,Curioso,23,"7 9 12","15 12 19",2,0
QA-SIM-055,Curioso,24,"11 9 6","15 12 19",2,0
QA-SIM-055,Curioso,25,"5 13 3","15 12 19",2,0
QA-SIM-055,Curioso,26,"13 13 11","15 12 19",2,0
QA-SIM-055,Curioso,27,"3 2 15","15 12 19",2,0
QA-SIM-055,Curioso,28,"4 11 5","15 12 19",2,0
QA-SIM-055,Curioso,29,"11 6 11","15 12 19",2,0
QA-SIM-055,Curioso,30,"0 5 11","15 12 19",2,0
QA-SIM-055,Curioso,31,"5 0 8","15 12 19",2,0
QA-SIM-055,Curioso,32,"2 0 19","15 12 19",2,0
QA-SIM-055,Curioso,33,"10 2 9","15 12 19",2,0
QA-SIM-055,Curioso,34,"16 8 0","15 12 19",2,0
QA-SIM-055,Curioso,35,"14 1 6","15 12 19",2,0
QA-SIM-056,Casual,0,"11 19 1","11 19 1",3,500
QA-SIM-056,Casual,1,"9 16 11","2 16 11",2,1000000
QA-SIM-056,Casual,2,"4 3 10","2 16 11",2,1000000
QA-SIM-056,Casual,3,"12 1 18","2 16 11",2,1000000
QA-SIM-056,Casual,4,"12 9 18","2 16 11",2,1000000
QA-SIM-056,Casual,5,"3 7 11","2 16 11",2,1000000
QA-SIM-056,Casual,6,"7 6 10","2 16 11",2,1000000
QA-SIM-056,Casual,7,"13 16 3","2 16 11",2,1000000
QA-SIM-056,Casual,8,"5 17 8","2 16 11",2,1000000
QA-SIM-056,Casual,9,"18 10 16","2 16 11",2,1000000
QA-SIM-056,Casual,10,"13 1 13","2 16 11",2,1000000
QA-SIM-056,Casual,11,"16 18 7","2 16 11",2,1000000
QA-SIM-056,Casual,12,"8 5 9","2 16 11",2,1000000
QA-SIM-056,Casual,13,"16 12 15","2 16 11",2,1000000
QA-SIM-056,Casual,14,"14 5 17","2 16 11",2,1000000
QA-SIM-056,Casual,15,"18 6 6","2 16 11",2,1000000
QA-SIM-056,Casual,16,"10 12 16","2 16 11",2,1000000
QA-SIM-056,Casual,17,"19 0 4","2 16 11",2,1000000
QA-SIM-056,Casual,18,"16 2 0","2 16 11",2,1000000
QA-SIM-056,Casual,19,"3 16 1","2 16 11",2,1000000
QA-SIM-056,Casual,20,"4 0 1","2 16 11",2,1000000
QA-SIM-056,Casual,21,"19 19 10","2 16 11",2,1000000
QA-SIM-056,Casual,22,"5 1 3","2 16 11",2,1000000
QA-SIM-056,Casual,23,"10 5 18","2 16 11",2,1000000
QA-SIM-056,Casual,24,"18 3 6","2 16 11",2,1000000
QA-SIM-056,Casual,25,"1 11 4","2 16 11",2,1000000
QA-SIM-056,Casual,26,"11 0 2","2 16 11",2,1000000
QA-SIM-056,Casual,27,"14 0 6","2 16 11",2,1000000
QA-SIM-056,Casual,28,"1 9 13","2 16 11",2,1000000
QA-SIM-056,Casual,29,"4 12 6","2 16 11",2,1000000
QA-SIM-056,Casual,30,"3 12 18","2 16 11",2,1000000
QA-SIM-056,Casual,31,"10 6 5","2 16 11",2,1000000
QA-SIM-056,Casual,32,"8 2 0","2 16 11",2,1000000
QA-SIM-056,Casual,33,"0 3 11","2 16 11",2,1000000
QA-SIM-056,Casual,34,"16 16 13","2 16 11",2,1000000
QA-SIM-056,Casual,35,"13 17 14","2 16 11",2,1000000
QA-SIM-057,Regular,0,"15 2 4","15 2 4",3,60
QA-SIM-057,Regular,1,"7 14 9","7 8 9",2,5000000
QA-SIM-057,Regular,2,"3 5 4","7 8 9",2,5000000
QA-SIM-057,Regular,3,"17 9 7","7 8 9",2,5000000
QA-SIM-057,Regular,4,"3 13 18","7 8 9",2,5000000
QA-SIM-057,Regular,5,"3 10 15","7 8 9",2,5000000
QA-SIM-057,Regular,6,"5 8 14","7 8 9",2,5000000
QA-SIM-057,Regular,7,"7 4 2","7 8 9",2,5000000
QA-SIM-057,Regular,8,"13 4 11","7 8 9",2,5000000
QA-SIM-057,Regular,9,"6 3 0","7 8 9",2,5000000
QA-SIM-057,Regular,10,"16 12 3","7 8 9",2,5000000
QA-SIM-057,Regular,11,"3 8 1","7 8 9",2,5000000
QA-SIM-057,Regular,12,"6 9 5","7 8 9",2,5000000
QA-SIM-057,Regular,13,"4 16 11","7 8 9",2,5000000
QA-SIM-057,Regular,14,"12 16 16","7 8 9",2,5000000
QA-SIM-057,Regular,15,"19 13 7","7 8 9",2,5000000
QA-SIM-057,Regular,16,"7 14 6","7 8 9",2,5000000
QA-SIM-057,Regular,17,"0 14 1","7 8 9",2,5000000
QA-SIM-057,Regular,18,"2 8 9","7 8 9",2,5000000
QA-SIM-057,Regular,19,"3 11 6","7 8 9",2,5000000
QA-SIM-057,Regular,20,"13 16 13","7 8 9",2,5000000
QA-SIM-057,Regular,21,"1 12 8","7 8 9",2,5000000
QA-SIM-057,Regular,22,"19 18 6","7 8 9",2,5000000
QA-SIM-057,Regular,23,"12 1 1","7 8 9",2,5000000
QA-SIM-057,Regular,24,"0 8 11","7 8 9",2,5000000
QA-SIM-057,Regular,25,"4 17 9","7 8 9",2,5000000
QA-SIM-057,Regular,26,"8 7 7","7 8 9",2,5000000
QA-SIM-057,Regular,27,"1 8 4","7 8 9",2,5000000
QA-SIM-057,Regular,28,"13 9 5","7 8 9",2,5000000
QA-SIM-057,Regular,29,"17 2 16","7 8 9",2,5000000
QA-SIM-057,Regular,30,"9 12 4","7 8 9",2,5000000
QA-SIM-057,Regular,31,"13 19 19","7 8 9",2,5000000
QA-SIM-057,Regular,32,"14 9 7","7 8 9",2,5000000
QA-SIM-057,Regular,33,"16 19 9","7 8 9",2,5000000
QA-SIM-057,Regular,34,"7 3 7","7 8 9",2,5000000
QA-SIM-057,Regular,35,"0 9 1","7 8 9",2,5000000
QA-SIM-058,Whale,0,"13 4 10","13 4 10",3,60
QA-SIM-058,Whale,1,"2 17 19","2 17 0",2,0
QA-SIM-058,Whale,2,"1 13 12","2 17 0",2,0
QA-SIM-058,Whale,3,"1 19 18","2 17 0",2,0
QA-SIM-058,Whale,4,"6 9 12","2 17 0",2,0
QA-SIM-058,Whale,5,"6 15 13","2 17 0",2,0
QA-SIM-058,Whale,6,"2 14 12","2 17 0",2,0
QA-SIM-058,Whale,7,"18 11 12","2 17 0",2,0
QA-SIM-058,Whale,8,"11 13 2","2 17 0",2,0
QA-SIM-058,Whale,9,"0 16 16","2 17 0",2,0
QA-SIM-058,Whale,10,"10 10 1","2 17 0",2,0
QA-SIM-058,Whale,11,"17 10 2","2 17 0",2,0
QA-SIM-058,Whale,12,"12 6 7","2 17 0",2,0
QA-SIM-058,Whale,13,"14 11 17","2 17 0",2,0
QA-SIM-058,Whale,14,"2 16 17","2 17 0",2,0
QA-SIM-058,Whale,15,"13 5 6","2 17 0",2,0
QA-SIM-058,Whale,16,"18 17 3","2 17 0",2,0
QA-SIM-058,Whale,17,"10 5 0","2 17 0",2,0
QA-SIM-058,Whale,18,"2 17 16","2 17 0",2,0
QA-SIM-058,Whale,19,"16 8 3","2 17 0",2,0
QA-SIM-058,Whale,20,"16 0 1","2 17 0",2,0
QA-SIM-058,Whale,21,"0 5 15","2 17 0",2,0
QA-SIM-058,Whale,22,"1 2 15","2 17 0",2,0
QA-SIM-058,Whale,23,"19 11 19","2 17 0",2,0
QA-SIM-058,Whale,24,"9 5 16","2 17 0",2,0
QA-SIM-058,Whale,25,"12 16 18","2 17 0",2,0
QA-SIM-058,Whale,26,"18 13 15","2 17 0",2,0
QA-SIM-058,Whale,27,"4 3 16","2 17 0",2,0
QA-SIM-058,Whale,28,"13 17 18","2 17 0",2,0
QA-SIM-058,Whale,29,"19 10 0","2 17 0",2,0
QA-SIM-058,Whale,30,"17 4 4","2 17 0",2,0
QA-SIM-058,Whale,31,"7 17 18","2 17 0",2,0
QA-SIM-058,Whale,32,"19 10 3","2 17 0",2,0
QA-SIM-058,Whale,33,"16 0 14","2 17 0",2,0
QA-SIM-058,Whale,34,"15 1 16","2 17 0",2,0
QA-SIM-058,Whale,35,"15 18 8","2 17 0",2,0
QA-SIM-059,Curioso,0,"14 14 5","14 14 5",3,60
QA-SIM-059,Curioso,1,"17 3 12","17 3 9",2,5000
QA-SIM-059,Curioso,2,"18 12 9","17 3 9",2,5000
QA-SIM-059,Curioso,3,"16 17 8","17 3 9",2,5000
QA-SIM-059,Curioso,4,"6 17 15","17 3 9",2,5000
QA-SIM-059,Curioso,5,"19 2 14","17 3 9",2,5000
QA-SIM-059,Curioso,6,"8 13 6","17 3 9",2,5000
QA-SIM-059,Curioso,7,"3 19 6","17 3 9",2,5000
QA-SIM-059,Curioso,8,"17 0 19","17 3 9",2,5000
QA-SIM-059,Curioso,9,"0 19 18","17 3 9",2,5000
QA-SIM-059,Curioso,10,"2 6 2","17 3 9",2,5000
QA-SIM-059,Curioso,11,"1 13 8","17 3 9",2,5000
QA-SIM-059,Curioso,12,"7 5 1","17 3 9",2,5000
